feature,mean_pos,median_pos,std_pos
pressure_mean18,235.2,230.0,31.79874211348619
gmrt_on_paper25,236.0,232.5,50.05397087145035
gmrt_on_paper18,236.1,246.0,46.12038594808157
num_of_pendown23,236.4,221.0,66.22567477949923
num_of_pendown20,237.5,221.5,46.900426437293724
num_of_pendown10,238.0,236.0,70.66682389919615
mean_speed_on_paper18,238.8,217.0,44.5371754829603
air_time12,240.2,238.0,27.545598559479515
paper_time5,241.5,251.5,46.4182076345048
mean_jerk_in_air2,241.7,252.0,31.673490492839587
pressure_var25,243.2,248.0,35.31798408743058
mean_speed_on_paper16,243.4,224.0,40.68709869233736
max_x_extension22,243.6,243.0,49.03508947682261
max_y_extension5,243.9,241.5,29.39200571584049
num_of_pendown2,244.1,245.5,61.30163129966446
disp_index19,245.6,264.5,46.251918879112466
paper_time2,245.7,241.5,50.73075989969005
mean_gmrt22,246.1,250.0,54.74933789553989
max_y_extension22,246.3,245.5,52.61378146455546
pressure_var22,247.9,229.5,60.74281850556491
air_time8,249.5,265.0,48.19595418704769
gmrt_in_air20,249.7,263.0,79.75217865362676
disp_index14,251.3,254.0,27.243531342320512
paper_time1,251.9,250.0,25.437963754986363
mean_acc_in_air3,252.8,260.5,25.979992301769453
max_y_extension4,254.9,249.5,39.0242232465939
mean_jerk_on_paper16,258.9,269.5,36.83598783798257
disp_index2,259.0,269.0,40.74309757492672
air_time11,260.5,260.0,57.193093988697626
gmrt_on_paper16,261.2,261.0,27.639826338094096
mean_jerk_on_paper23,261.5,270.0,42.7346463656832
disp_index5,261.7,279.0,48.75458952755115
gmrt_in_air18,262.3,256.0,47.290696759510745
mean_speed_in_air14,263.2,271.0,41.37583836008643
mean_acc_in_air7,263.7,261.0,29.614354627443767
gmrt_on_paper9,265.2,260.5,27.31226830565341
num_of_pendown15,266.3,272.0,48.13325253917504
gmrt_in_air14,267.7,270.0,22.136169497001962
mean_speed_on_paper6,268.0,287.0,39.20204076320517
gmrt_in_air9,268.8,268.0,31.03804117530615
mean_jerk_in_air15,270.0,275.0,35.3779592401823
max_x_extension5,272.3,286.0,39.12301113155786
mean_speed_on_paper25,272.7,244.0,53.862881467667506
mean_speed_on_paper3,272.8,271.0,30.583655765784442
disp_index6,273.3,265.0,34.51970451785473
disp_index4,273.9,269.0,24.885537968868586
pressure_mean6,275.8,274.0,35.41976849162061
pressure_mean2,276.8,275.0,23.42989543297195
mean_jerk_in_air7,278.1,277.0,34.74032239343786
