feature,mean_pos,median_pos,std_pos
TP (s)_std,280.2,348.0,151.9847360756994
missingindicator_Calcio_quartile1,280.7,298.0,193.53606898973638
missingindicator_Linfocitos_sum,281.4,171.0,175.86938335025798
missingindicator_Leucocitos_kurtosis,282.0,299.5,135.15842556052507
missingindicator_Potasio_skewness,282.8,206.5,229.39869223690008
Radioterapia,283.0,220.0,164.99272711243972
missingindicator_TP (s)_min,283.5,312.5,122.8928394984834
missingindicator_Linfocitos_initial,283.6,287.0,212.28433762291556
missingindicator_Neutrófilos_kurtosis,284.4,141.5,205.53500918335055
Fosfatasa Alcalina_initial,285.5,285.5,36.47533413143737
Hemoglobina_mean,285.6,283.0,112.39679710739091
QTprevia,285.6,259.5,152.62450655120887
missingindicator_Linfocitos_rms,286.5,292.0,157.28016403857163
missingindicator_Leucocitos_quartile3,287.5,258.5,139.42399363093858
missingindicator_Creatinina_iqr,288.0,286.0,175.66672991776218
missingindicator_TP (s)_rms,289.5,278.0,130.76563004092475
Potasio_std,289.5,338.5,127.00019685024114
Fosfatasa Alcalina_median,290.3,291.0,80.38414022678852
LDH_max,291.1,235.0,106.93965588124922
Linea1Nivo,291.3,252.5,94.65099048610111
LDH_std,291.5,233.5,86.01191777887527
Linea1Beva,291.6,252.0,162.83869319053136
missingindicator_Linfocitos_max,291.9,206.0,175.1127922226129
missingindicator_Bilirrubina total_iqr,292.1,202.0,262.8503186225956
missingindicator_Linfocitos_mean,292.7,201.5,182.70853838833037
Erlotinib,292.9,285.5,127.25050098133208
Desnutrición,293.4,240.0,139.9522775806096
GGT_quartile1,293.4,279.5,102.59356704979118
missingindicator_Bilirrubina total_std,294.0,306.5,205.06194186147755
Linfocitos_initial,294.3,249.5,69.66785485430134
missingindicator_GGT_median,295.3,379.5,201.3350689770662
missingindicator_Plaquetas_mean,295.6,231.0,136.9307854355623
missingindicator_TP (s)_max,296.0,314.5,163.41052597675585
missingindicator_Linea1Atezo,296.4,300.5,123.43435502322683
missingindicator_Leucocitos_skewness,297.1,176.5,187.05263964991244
missingindicator_Neutrófilos_max,297.4,355.0,149.8614026359022
missingindicator_Urea_rms,297.7,278.0,197.22578431837962
Obesidad,297.9,275.0,110.80203066731224
missingindicator_Sodio_iqr,298.5,328.0,209.4737453715859
missingindicator_Sodio_mean,299.7,212.5,224.0759023188348
GPT_initial,300.3,262.0,154.65771885036972
missingindicator_GGT_sum,300.5,342.5,216.05242419375904
Urea_iqr,301.2,352.5,166.9513701650873
Glucosa_quartile3,301.8,299.5,127.15407976152397
FRA,301.9,249.0,190.52792446253122
missingindicator_LDH_initial,302.2,261.0,99.30538756784547
missingindicator_GOT_sum,302.8,266.0,253.98850367683966
Nivolumab,302.8,310.0,107.03532127293307
missingindicator_Glucosa_kurtosis,303.1,279.5,193.34707135097756
missingindicator_Linea1Vinorelbina,303.9,272.0,74.4707325061329
Linea1Atezo,304.1,257.0,155.63511814497394
GGT_min,304.6,299.5,125.89297041534924
Hemoglobina_quartile3,305.9,279.5,58.83272898650886
Bilirrubina total_homogeneous,306.0,253.5,125.84752679333829
Gemcitabina,307.1,308.0,173.72417793732686
CAORL,307.5,289.0,138.93109803064252
missingindicator_Urea_min,307.6,368.0,155.73708614199765
Crizotinib,307.8,286.0,105.57253430698725
missingindicator_Potasio_quartile3,308.6,289.5,242.67187723343633
Potasio_homogeneous,308.7,359.5,174.10574373064202
NeoHEM,309.0,246.5,129.42797224711512
Trasplante,309.5,333.0,152.12708503090434
GGT_rms,309.7,295.0,122.715972880469
missingindicator_Creatinina_median,310.1,363.5,189.9918156131995
missingindicator_Fosfatasa Alcalina_initial,310.2,285.0,67.7152863096657
Linea1Vinorelbina,310.4,283.0,148.58680964338657
Osimertinib,312.0,311.5,152.30364407984467
missingindicator_Linea1Pembro,312.2,318.5,183.50901885193545
missingindicator_Potasio_kurtosis,312.3,306.0,193.4078850512564
TNMIV,312.7,247.0,123.82733946911725
missingindicator_LDH_kurtosis,312.8,333.5,165.29718690891264
CAurinario,312.8,249.5,159.21984800897155
missingindicator_Neutrófilos_std,313.0,322.0,126.80930565222728
missingindicator_LDH_max,313.1,363.5,206.2830337182387
Linfocitos_iqr,313.5,354.0,155.54758114480597
missingindicator_Linea1Gemcitabina,314.0,271.5,86.4708043214587
missingindicator_Urea_median,314.3,247.0,214.80598222582162
missingindicator_Fosfatasa Alcalina_skewness,314.5,383.0,231.87162396464126
missingindicator_Albumina_initial,314.8,279.5,157.21119553008938
CATiroides,315.2,288.0,143.81710607573774
missingindicator_Urea_max,315.6,289.5,203.3111900511135
missingindicator_LDH_quartile3,316.3,346.5,219.29708160392832
missingindicator_Urea_sum,316.7,374.0,184.9237951157179
Calcio_kurtosis,316.8,320.0,129.99215360936213
Mesotelioma,317.5,251.5,152.39307727058997
missingindicator_TTPa (s)_std,318.2,350.5,142.3992977510774
missingindicator_TTPa (s)_median,318.3,362.5,148.24375197626375
Neutrófilos_std,318.4,362.5,150.17136877580893
Glucosa_kurtosis,318.8,322.0,139.8404805483734
missingindicator_Creatinina_sum,319.1,326.0,179.2442188746962
missingindicator_Fosfatasa Alcalina_iqr,319.2,378.0,196.5781269622844
missingindicator_Linea1Pacli,319.6,293.5,87.26648841336518
missingindicator_Bilirrubina total_rms,321.9,430.5,244.21402498628126
Urea_max,323.2,332.5,143.938042226508
missingindicator_GPT_mean,323.4,402.5,220.3634270926099
Albumina_quartile3,323.7,311.0,90.00227774895477
ERC,324.3,341.5,114.56356314291207
GGT_std,324.6,326.0,131.2121945552318
missingindicator_Creatinina_min,325.2,358.5,201.14015014412215
missingindicator_Neutrófilos_rms,325.4,311.0,188.1192175191041
Hemoglobina_kurtosis,325.6,284.5,78.42474099415311
missingindicator_GGT_kurtosis,325.6,330.0,189.6091769930981
Creatinina_quartile3,326.1,341.0,163.97649221763467
missingindicator_Linfocitos_quartile1,326.6,286.0,170.7830202332773
missingindicator_Urea_iqr,326.9,369.5,188.3902598331453
OtrosFarmacos,327.3,338.0,185.8973103624687
missingindicator_Hemoglobina_skewness,327.7,365.5,133.61964675900023
GPT_sum,327.9,308.5,131.44386634605664
LES,328.0,246.5,175.9431726438966
missingindicator_Leucocitos_quartile1,328.4,302.5,150.1886813311842
Sodio_median,328.4,365.5,156.58684491361336
missingindicator_TTPa (s)_mean,329.1,299.0,211.59841681827396
